Ticker,Statistic,Date,Value
COO,Enterprise Value,10/31/2023,17920000000.0
COO,Trailing P/E,10/31/2023,56.37
COO,Forward P/E,10/31/2023,21.74
COO,PEG Ratio (5 yr expected),10/31/2023,2.12
COO,Price/Sales (ttm),10/31/2023,4.42
COO,Price/Book (mrq),10/31/2023,2.05
COO,Enterprise Value/Revenue,10/31/2023,19.32
COO,Enterprise Value/EBITDA,10/31/2023,79.49
HRL,Market Cap (intraday),10/31/2023,17790000000.0
HRL,Enterprise Value,10/31/2023,20410000000.0
HRL,Trailing P/E,10/31/2023,20.34
HRL,Forward P/E,10/31/2023,18.59
HRL,PEG Ratio (5 yr expected),10/31/2023,2.92
HRL,Price/Sales (ttm),10/31/2023,1.47
HRL,Price/Book (mrq),10/31/2023,2.31
HRL,Enterprise Value/Revenue,10/31/2023,6.38
HRL,Enterprise Value/EBITDA,10/31/2023,67.81
BBY,Market Cap (intraday),10/31/2023,14450000000.0
BBY,Enterprise Value,10/31/2023,17390000000.0
BBY,Trailing P/E,10/31/2023,11.52
BBY,Forward P/E,10/31/2023,10.36
BBY,PEG Ratio (5 yr expected),10/31/2023,1.46
BBY,Price/Sales (ttm),10/31/2023,0.33
BBY,Price/Book (mrq),10/31/2023,5.1
BBY,Enterprise Value/Revenue,10/31/2023,1.78
BBY,Enterprise Value/EBITDA,10/31/2023,29.42
NDSN,Market Cap (intraday),10/31/2023,12120000000.0
NDSN,Enterprise Value,10/31/2023,12940000000.0
NDSN,Trailing P/E,10/31/2023,24.49
NDSN,Forward P/E,10/31/2023,21.64
NDSN,PEG Ratio (5 yr expected),10/31/2023,2.07
NDSN,Price/Sales (ttm),10/31/2023,4.73
NDSN,Price/Book (mrq),10/31/2023,4.7
NDSN,Enterprise Value/Revenue,10/31/2023,17.99
NDSN,Enterprise Value/EBITDA,10/31/2023,59.12
SJM,Market Cap (intraday),10/31/2023,11630000000.0
SJM,Enterprise Value,10/31/2023,15420000000.0
SJM,Forward P/E,10/31/2023,11.79
SJM,PEG Ratio (5 yr expected),10/31/2023,1.32
SJM,Price/Sales (ttm),10/31/2023,1.42
SJM,Price/Book (mrq),10/31/2023,1.66
SJM,Enterprise Value/Revenue,10/31/2023,7.95
SJM,Enterprise Value/EBITDA,10/31/2023,40.89
CPB,Market Cap (intraday),10/31/2023,12040000000.0
CPB,Enterprise Value,10/31/2023,16820000000.0
CPB,Trailing P/E,10/31/2023,14.18
CPB,Forward P/E,10/31/2023,13.02
CPB,PEG Ratio (5 yr expected),10/31/2023,2.3
CPB,Price/Sales (ttm),10/31/2023,1.3
CPB,Price/Book (mrq),10/31/2023,3.29
CPB,Enterprise Value/Revenue,10/31/2023,6.68
CPB,Enterprise Value/EBITDA,10/31/2023,36.97
SNPS,Market Cap (intraday),10/31/2023,71380000000.0
SNPS,Enterprise Value,10/31/2023,70230000000.0
SNPS,Trailing P/E,10/31/2023,70.49
SNPS,Forward P/E,10/31/2023,37.45
SNPS,PEG Ratio (5 yr expected),10/31/2023,2.12
SNPS,Price/Sales (ttm),10/31/2023,13.2
SNPS,Price/Book (mrq),10/31/2023,11.98
SNPS,Enterprise Value/Revenue,10/31/2023,43.92
SNPS,Enterprise Value/EBITDA,10/31/2023,147.23
BBWI,Market Cap (intraday),10/31/2023,6730000000.0
BBWI,Enterprise Value,10/31/2023,11830000000.0
BBWI,Trailing P/E,10/31/2023,9.82
BBWI,Forward P/E,10/31/2023,9.27
BBWI,PEG Ratio (5 yr expected),10/31/2023,0.78
BBWI,Price/Sales (ttm),10/31/2023,0.91
BBWI,Enterprise Value/Revenue,10/31/2023,7.57
BBWI,Enterprise Value/EBITDA,10/31/2023,37.8
NVDA,Market Cap (intraday),7/31/2023,1150000000000.0
NVDA,Enterprise Value,7/31/2023,1150000000000.0
NVDA,Trailing P/E,7/31/2023,243.38
NVDA,Forward P/E,7/31/2023,62.89
NVDA,PEG Ratio (5 yr expected),7/31/2023,2.66
NVDA,Price/Sales (ttm),7/31/2023,45.06
NVDA,Price/Book (mrq),7/31/2023,47.05
NVDA,Enterprise Value/Revenue,7/31/2023,85.18
NVDA,Enterprise Value/EBITDA,7/31/2023,155.24
AVGO,Market Cap (intraday),7/31/2023,371140000000.0
AVGO,Enterprise Value,7/31/2023,398900000000.0
AVGO,Trailing P/E,7/31/2023,28.18
AVGO,Forward P/E,7/31/2023,19.8
AVGO,PEG Ratio (5 yr expected),7/31/2023,1.36
AVGO,Price/Sales (ttm),7/31/2023,10.9
AVGO,Price/Book (mrq),7/31/2023,16.86
AVGO,Enterprise Value/Revenue,7/31/2023,44.94
AVGO,Enterprise Value/EBITDA,7/31/2023,81.21
WMT,Market Cap (intraday),7/31/2023,430340000000.0
WMT,Enterprise Value,7/31/2023,483640000000.0
WMT,Trailing P/E,7/31/2023,38.52
WMT,Forward P/E,7/31/2023,25.77
WMT,PEG Ratio (5 yr expected),7/31/2023,3.57
WMT,Price/Sales (ttm),7/31/2023,0.7
WMT,Price/Book (mrq),7/31/2023,5.94
WMT,Enterprise Value/Revenue,7/31/2023,2.99
WMT,Enterprise Value/EBITDA,7/31/2023,33.88
HD,Market Cap (intraday),7/31/2023,334170000000.0
HD,Enterprise Value,7/31/2023,382340000000.0
HD,Trailing P/E,7/31/2023,20.33
HD,Forward P/E,7/31/2023,22.27
HD,PEG Ratio (5 yr expected),7/31/2023,2.19
HD,Price/Sales (ttm),7/31/2023,2.19
HD,Price/Book (mrq),7/31/2023,923.13
HD,Enterprise Value/Revenue,7/31/2023,8.91
HD,Enterprise Value/EBITDA,7/31/2023,51.49
CRM,Market Cap (intraday),7/31/2023,219380000000.0
CRM,Enterprise Value,7/31/2023,218480000000.0
CRM,Trailing P/E,7/31/2023,592.13
CRM,Forward P/E,7/31/2023,30.3
CRM,PEG Ratio (5 yr expected),7/31/2023,1.51
CRM,Price/Sales (ttm),7/31/2023,6.95
CRM,Price/Book (mrq),7/31/2023,3.82
CRM,Enterprise Value/Revenue,7/31/2023,25.4
CRM,Enterprise Value/EBITDA,7/31/2023,90.47
CSCO,Market Cap (intraday),7/31/2023,211590000000.0
CSCO,Enterprise Value,7/31/2023,196700000000.0
CSCO,Trailing P/E,7/31/2023,18.65
CSCO,Forward P/E,7/31/2023,12.89
CSCO,PEG Ratio (5 yr expected),7/31/2023,2.12
CSCO,Price/Sales (ttm),7/31/2023,3.91
CSCO,Price/Book (mrq),7/31/2023,5.0
CSCO,Enterprise Value/Revenue,7/31/2023,12.94
CSCO,Enterprise Value/EBITDA,7/31/2023,39.31
INTU,Market Cap (intraday),7/31/2023,143490000000.0
INTU,Enterprise Value,7/31/2023,146420000000.0
INTU,Trailing P/E,7/31/2023,64.69
INTU,Forward P/E,7/31/2023,31.65
INTU,PEG Ratio (5 yr expected),7/31/2023,1.95
INTU,Price/Sales (ttm),7/31/2023,10.3
INTU,Price/Book (mrq),7/31/2023,8.16
INTU,Enterprise Value/Revenue,7/31/2023,53.99
INTU,Enterprise Value/EBITDA,7/31/2023,563.15
AMAT,Market Cap (intraday),7/31/2023,126810000000.0
AMAT,Enterprise Value,7/31/2023,127830000000.0
AMAT,Trailing P/E,7/31/2023,20.0
AMAT,Forward P/E,7/31/2023,20.08
AMAT,PEG Ratio (5 yr expected),7/31/2023,4.73
AMAT,Price/Sales (ttm),7/31/2023,4.87
AMAT,Price/Book (mrq),7/31/2023,8.98
AMAT,Enterprise Value/Revenue,7/31/2023,19.9
AMAT,Enterprise Value/EBITDA,7/31/2023,63.85
LOW,Market Cap (intraday),7/31/2023,137280000000.0
LOW,Enterprise Value,7/31/2023,174860000000.0
LOW,Trailing P/E,7/31/2023,22.46
LOW,Forward P/E,7/31/2023,17.79
LOW,PEG Ratio (5 yr expected),7/31/2023,1.5
LOW,Price/Sales (ttm),7/31/2023,1.5
LOW,Enterprise Value/Revenue,7/31/2023,7.01
LOW,Enterprise Value/EBITDA,7/31/2023,39.77
MDT,Market Cap (intraday),7/31/2023,116760000000.0
MDT,Enterprise Value,7/31/2023,133169999999.99998
MDT,Trailing P/E,7/31/2023,31.12
MDT,Forward P/E,7/31/2023,17.36
MDT,PEG Ratio (5 yr expected),7/31/2023,1.76
MDT,Price/Sales (ttm),7/31/2023,3.75
MDT,Price/Book (mrq),7/31/2023,2.27
MDT,Enterprise Value/Revenue,7/31/2023,17.29
MDT,Enterprise Value/EBITDA,7/31/2023,66.06
DE,Market Cap (intraday),7/31/2023,123730000000.0
DE,Enterprise Value,7/31/2023,176000000000.0
DE,Trailing P/E,7/31/2023,14.45
DE,Forward P/E,7/31/2023,13.85
DE,PEG Ratio (5 yr expected),7/31/2023,1.24
DE,Price/Sales (ttm),7/31/2023,2.2
DE,Price/Book (mrq),7/31/2023,5.52
DE,Enterprise Value/Revenue,7/31/2023,11.33
DE,Enterprise Value/EBITDA,7/31/2023,36.97
TJX,Market Cap (intraday),7/31/2023,99070000000.0
TJX,Enterprise Value,7/31/2023,106880000000.0
TJX,Trailing P/E,7/31/2023,26.71
TJX,Forward P/E,7/31/2023,24.88
TJX,PEG Ratio (5 yr expected),7/31/2023,2.07
TJX,Price/Sales (ttm),7/31/2023,2.02
TJX,Price/Book (mrq),7/31/2023,15.43
TJX,Enterprise Value/Revenue,7/31/2023,8.38
TJX,Enterprise Value/EBITDA,7/31/2023,67.6
ADI,Market Cap (intraday),7/31/2023,99430000000.0
ADI,Enterprise Value,7/31/2023,104980000000.0
ADI,Trailing P/E,7/31/2023,28.34
ADI,Forward P/E,7/31/2023,19.76
ADI,PEG Ratio (5 yr expected),7/31/2023,2.04
ADI,Price/Sales (ttm),7/31/2023,7.97
ADI,Price/Book (mrq),7/31/2023,2.76
ADI,Enterprise Value/Revenue,7/31/2023,34.12
ADI,Enterprise Value/EBITDA,7/31/2023,68.53
PANW,Market Cap (intraday),7/31/2023,77060000000.0
PANW,Enterprise Value,7/31/2023,77050000000.0
PANW,Trailing P/E,7/31/2023,386.54
PANW,Forward P/E,7/31/2023,51.28
PANW,PEG Ratio (5 yr expected),7/31/2023,1.58
PANW,Price/Sales (ttm),7/31/2023,12.63
PANW,Price/Book (mrq),7/31/2023,62.53
PANW,Enterprise Value/Revenue,7/31/2023,39.45
PANW,Enterprise Value/EBITDA,7/31/2023,200.24
LULU,Market Cap (intraday),7/31/2023,47970000000.0
LULU,Enterprise Value,7/31/2023,48120000000.0
LULU,Trailing P/E,7/31/2023,50.61
LULU,Forward P/E,7/31/2023,32.15
LULU,PEG Ratio (5 yr expected),7/31/2023,1.73
LULU,Price/Sales (ttm),7/31/2023,5.69
LULU,Price/Book (mrq),7/31/2023,14.45
LULU,Enterprise Value/Revenue,7/31/2023,21.78
LULU,Enterprise Value/EBITDA,7/31/2023,83.94
TGT,Market Cap (intraday),7/31/2023,62990000000.0
TGT,Enterprise Value,7/31/2023,80500000000.0
TGT,Trailing P/E,7/31/2023,23.25
TGT,Forward P/E,7/31/2023,16.42
TGT,PEG Ratio (5 yr expected),7/31/2023,0.78
TGT,Price/Sales (ttm),7/31/2023,0.58
TGT,Price/Book (mrq),7/31/2023,5.43
TGT,Enterprise Value/Revenue,7/31/2023,3.25
TGT,Enterprise Value/EBITDA,7/31/2023,42.46
ADSK,Market Cap (intraday),7/31/2023,45370000000.0
ADSK,Enterprise Value,7/31/2023,45920000000.0
ADSK,Trailing P/E,7/31/2023,54.92
ADSK,Forward P/E,7/31/2023,28.99
ADSK,PEG Ratio (5 yr expected),7/31/2023,1.22
ADSK,Price/Sales (ttm),7/31/2023,9.02
ADSK,Price/Book (mrq),7/31/2023,50.58
ADSK,Enterprise Value/Revenue,7/31/2023,34.14
ADSK,Enterprise Value/EBITDA,7/31/2023,155.66
CPRT,Market Cap (intraday),7/31/2023,42310000000.0
CPRT,Enterprise Value,7/31/2023,40320000000.0
CPRT,Trailing P/E,7/31/2023,36.98
CPRT,Forward P/E,7/31/2023,32.79
CPRT,PEG Ratio (5 yr expected),7/31/2023,3.29
CPRT,Price/Sales (ttm),7/31/2023,11.35
CPRT,Price/Book (mrq),7/31/2023,7.57
CPRT,Enterprise Value/Revenue,7/31/2023,40.42
CPRT,Enterprise Value/EBITDA,7/31/2023,92.71
ROST,Market Cap (intraday),7/31/2023,38860000000.0
ROST,Enterprise Value,7/31/2023,40180000000.0
ROST,Trailing P/E,7/31/2023,25.48
ROST,Forward P/E,7/31/2023,25.32
ROST,PEG Ratio (5 yr expected),7/31/2023,2.03
ROST,Price/Sales (ttm),7/31/2023,2.09
ROST,Price/Book (mrq),7/31/2023,9.02
ROST,Enterprise Value/Revenue,7/31/2023,8.14
ROST,Enterprise Value/EBITDA,7/31/2023,56.42
A,Market Cap (intraday),7/31/2023,35650000000.0
A,Enterprise Value,7/31/2023,37210000000.0
A,Trailing P/E,7/31/2023,26.82
A,Forward P/E,7/31/2023,19.88
A,PEG Ratio (5 yr expected),7/31/2023,2.38
A,Price/Sales (ttm),7/31/2023,5.15
A,Price/Book (mrq),7/31/2023,6.17
A,Enterprise Value/Revenue,7/31/2023,22.25
A,Enterprise Value/EBITDA,7/31/2023,163.9
KR,Market Cap (intraday),7/31/2023,34910000000.0
KR,Enterprise Value,7/31/2023,51590000000.0
KR,Trailing P/E,7/31/2023,13.98
KR,Forward P/E,7/31/2023,10.79
KR,PEG Ratio (5 yr expected),7/31/2023,1.71
KR,Price/Sales (ttm),7/31/2023,0.24
KR,Price/Book (mrq),7/31/2023,3.2
KR,Enterprise Value/Revenue,7/31/2023,1.52
KR,Enterprise Value/EBITDA,7/31/2023,68.33
HPQ,Market Cap (intraday),7/31/2023,32439999999.999996
HPQ,Enterprise Value,7/31/2023,42460000000.0
HPQ,Trailing P/E,7/31/2023,12.3
HPQ,Forward P/E,7/31/2023,9.11
HPQ,Price/Sales (ttm),7/31/2023,0.59
HPQ,Enterprise Value/Revenue,7/31/2023,3.22
HPQ,Enterprise Value/EBITDA,7/31/2023,32.99
DLTR,Market Cap (intraday),7/31/2023,33939999999.999996
DLTR,Enterprise Value,7/31/2023,43220000000.0
DLTR,Trailing P/E,7/31/2023,24.93
DLTR,Forward P/E,7/31/2023,25.25
DLTR,PEG Ratio (5 yr expected),7/31/2023,2.37
DLTR,Price/Sales (ttm),7/31/2023,1.2
DLTR,Price/Book (mrq),7/31/2023,3.81
DLTR,Enterprise Value/Revenue,7/31/2023,5.9
DLTR,Enterprise Value/EBITDA,7/31/2023,88.11
KEYS,Market Cap (intraday),7/31/2023,28640000000.0
KEYS,Enterprise Value,7/31/2023,28170000000.0
KEYS,Trailing P/E,7/31/2023,24.59
KEYS,Forward P/E,7/31/2023,17.95
KEYS,PEG Ratio (5 yr expected),7/31/2023,1.87
KEYS,Price/Sales (ttm),7/31/2023,5.19
KEYS,Price/Book (mrq),7/31/2023,6.09
KEYS,Enterprise Value/Revenue,7/31/2023,20.38
KEYS,Enterprise Value/EBITDA,7/31/2023,60.96
DG,Market Cap (intraday),7/31/2023,37040000000.0
DG,Enterprise Value,7/31/2023,54720000000.0
DG,Trailing P/E,7/31/2023,15.92
DG,Forward P/E,7/31/2023,16.78
DG,PEG Ratio (5 yr expected),7/31/2023,1.76
DG,Price/Sales (ttm),7/31/2023,0.98
DG,Price/Book (mrq),7/31/2023,6.24
DG,Enterprise Value/Revenue,7/31/2023,5.59
DG,Enterprise Value/EBITDA,7/31/2023,60.75
ULTA,Market Cap (intraday),7/31/2023,21950000000.0
ULTA,Enterprise Value,7/31/2023,23210000000.0
ULTA,Trailing P/E,7/31/2023,18.09
ULTA,Forward P/E,7/31/2023,17.67
ULTA,PEG Ratio (5 yr expected),7/31/2023,1.82
ULTA,Price/Sales (ttm),7/31/2023,2.17
ULTA,Price/Book (mrq),7/31/2023,10.88
ULTA,Enterprise Value/Revenue,7/31/2023,9.17
ULTA,Enterprise Value/EBITDA,7/31/2023,51.03
HPE,Market Cap (intraday),7/31/2023,22290000000.0
HPE,Enterprise Value,7/31/2023,32890000000.0
HPE,Trailing P/E,7/31/2023,22.0
HPE,Forward P/E,7/31/2023,7.96
HPE,PEG Ratio (5 yr expected),7/31/2023,1.26
HPE,Price/Sales (ttm),7/31/2023,0.77
HPE,Price/Book (mrq),7/31/2023,1.09
HPE,Enterprise Value/Revenue,7/31/2023,4.7
HPE,Enterprise Value/EBITDA,7/31/2023,26.52
NTAP,Market Cap (intraday),7/31/2023,16300000000.0
NTAP,Enterprise Value,7/31/2023,15920000000.0
NTAP,Trailing P/E,7/31/2023,13.47
NTAP,Forward P/E,7/31/2023,13.81
NTAP,Price/Sales (ttm),7/31/2023,2.7
NTAP,Price/Book (mrq),7/31/2023,14.07
NTAP,Enterprise Value/Revenue,7/31/2023,11.12
NTAP,Enterprise Value/EBITDA,7/31/2023,59.84
COO,Market Cap (intraday),7/31/2023,19370000000.0
COO,Enterprise Value,7/31/2023,21900000000.0
COO,Trailing P/E,7/31/2023,67.34
COO,Forward P/E,7/31/2023,27.4
COO,PEG Ratio (5 yr expected),7/31/2023,2.79
COO,Price/Sales (ttm),7/31/2023,5.67
COO,Price/Book (mrq),7/31/2023,2.63
COO,Enterprise Value/Revenue,7/31/2023,23.54
COO,Enterprise Value/EBITDA,7/31/2023,91.19
HRL,Market Cap (intraday),7/31/2023,22340000000.0
HRL,Enterprise Value,7/31/2023,25040000000.0
HRL,Trailing P/E,7/31/2023,24.05
HRL,Forward P/E,7/31/2023,22.73
HRL,PEG Ratio (5 yr expected),7/31/2023,2.97
HRL,Price/Sales (ttm),7/31/2023,1.83
HRL,Price/Book (mrq),7/31/2023,2.9
HRL,Enterprise Value/Revenue,7/31/2023,8.45
HRL,Enterprise Value/EBITDA,7/31/2023,83.27
BBY,Market Cap (intraday),7/31/2023,18100000000.0
BBY,Enterprise Value,7/31/2023,20990000000.0
BBY,Trailing P/E,7/31/2023,14.05
BBY,Forward P/E,7/31/2023,13.53
BBY,PEG Ratio (5 yr expected),7/31/2023,1.78
BBY,Price/Sales (ttm),7/31/2023,0.41
BBY,Price/Book (mrq),7/31/2023,6.48
BBY,Enterprise Value/Revenue,7/31/2023,2.19
BBY,Enterprise Value/EBITDA,7/31/2023,34.02
NDSN,Market Cap (intraday),7/31/2023,14340000000.0
NDSN,Enterprise Value,7/31/2023,15290000000.0
NDSN,Trailing P/E,7/31/2023,28.27
NDSN,Forward P/E,7/31/2023,25.19
NDSN,PEG Ratio (5 yr expected),7/31/2023,2.32
NDSN,Price/Sales (ttm),7/31/2023,5.58
NDSN,Price/Book (mrq),7/31/2023,5.74
NDSN,Enterprise Value/Revenue,7/31/2023,23.56
NDSN,Enterprise Value/EBITDA,7/31/2023,75.96
SJM,Market Cap (intraday),7/31/2023,15390000000.0
SJM,Enterprise Value,7/31/2023,18670000000.0
SJM,Forward P/E,7/31/2023,16.53
SJM,PEG Ratio (5 yr expected),7/31/2023,4.42
SJM,Price/Sales (ttm),7/31/2023,1.88
SJM,Price/Book (mrq),7/31/2023,2.11
SJM,Enterprise Value/Revenue,7/31/2023,10.34
SJM,Enterprise Value/EBITDA,7/31/2023,51.78
CPB,Market Cap (intraday),7/31/2023,13650000000.0
CPB,Enterprise Value,7/31/2023,18190000000.0
CPB,Trailing P/E,7/31/2023,17.49
CPB,Forward P/E,7/31/2023,14.71
CPB,PEG Ratio (5 yr expected),7/31/2023,1.75
CPB,Price/Sales (ttm),7/31/2023,1.48
CPB,Price/Book (mrq),7/31/2023,3.81
CPB,Enterprise Value/Revenue,7/31/2023,8.8
CPB,Enterprise Value/EBITDA,7/31/2023,48.25
SNPS,Market Cap (intraday),7/31/2023,68730000000.0
SNPS,Enterprise Value,7/31/2023,67720000000.0
SNPS,Trailing P/E,7/31/2023,76.32
SNPS,Forward P/E,7/31/2023,38.76
SNPS,PEG Ratio (5 yr expected),7/31/2023,2.57
SNPS,Price/Sales (ttm),7/31/2023,13.29
SNPS,Price/Book (mrq),7/31/2023,11.79
SNPS,Enterprise Value/Revenue,7/31/2023,45.54
SNPS,Enterprise Value/EBITDA,7/31/2023,176.03
BBWI,Market Cap (intraday),7/31/2023,8449999999.999999
BBWI,Enterprise Value,7/31/2023,13380000000.0
BBWI,Trailing P/E,7/31/2023,11.92
BBWI,Forward P/E,7/31/2023,13.48
BBWI,PEG Ratio (5 yr expected),7/31/2023,1.1
BBWI,Price/Sales (ttm),7/31/2023,1.13
BBWI,Enterprise Value/Revenue,7/31/2023,8.58
BBWI,Enterprise Value/EBITDA,7/31/2023,47.96
NVDA,Market Cap (intraday),4/30/2023,686270000000.0
NVDA,Enterprise Value,4/30/2023,685000000000.0
NVDA,Trailing P/E,4/30/2023,159.48
NVDA,Forward P/E,4/30/2023,61.73
NVDA,PEG Ratio (5 yr expected),4/30/2023,3.45
NVDA,Price/Sales (ttm),4/30/2023,25.79
NVDA,Price/Book (mrq),4/30/2023,31.05
NVDA,Enterprise Value/Revenue,4/30/2023,95.25
NVDA,Enterprise Value/EBITDA,4/30/2023,257.62
AVGO,Market Cap (intraday),4/30/2023,261200000000.0
AVGO,Enterprise Value,4/30/2023,287840000000.0
AVGO,Trailing P/E,4/30/2023,21.11
AVGO,Forward P/E,4/30/2023,14.79
AVGO,PEG Ratio (5 yr expected),4/30/2023,1.07
AVGO,Price/Sales (ttm),4/30/2023,7.72
AVGO,Price/Book (mrq),4/30/2023,11.13
AVGO,Enterprise Value/Revenue,4/30/2023,32.96
AVGO,Enterprise Value/EBITDA,4/30/2023,56.88
WMT,Market Cap (intraday),4/30/2023,407220000000.0
WMT,Enterprise Value,4/30/2023,457520000000.0
WMT,Trailing P/E,4/30/2023,35.36
WMT,Forward P/E,4/30/2023,24.69
WMT,PEG Ratio (5 yr expected),4/30/2023,4.19
WMT,Price/Sales (ttm),4/30/2023,0.68
WMT,Price/Book (mrq),4/30/2023,5.3
WMT,Enterprise Value/Revenue,4/30/2023,3.0
WMT,Enterprise Value/EBITDA,4/30/2023,73.83
HD,Market Cap (intraday),4/30/2023,304350000000.0
HD,Enterprise Value,4/30/2023,351950000000.0
HD,Trailing P/E,4/30/2023,18.01
HD,Forward P/E,4/30/2023,19.01
HD,PEG Ratio (5 yr expected),4/30/2023,1.77
HD,Price/Sales (ttm),4/30/2023,1.96
HD,Price/Book (mrq),4/30/2023,193.75
HD,Enterprise Value/Revenue,4/30/2023,9.45
HD,Enterprise Value/EBITDA,4/30/2023,55.19
CRM,Market Cap (intraday),4/30/2023,194210000000.0
CRM,Enterprise Value,4/30/2023,195790000000.0
CRM,Trailing P/E,4/30/2023,944.62
CRM,Forward P/E,4/30/2023,27.86
CRM,PEG Ratio (5 yr expected),4/30/2023,1.39
CRM,Price/Sales (ttm),4/30/2023,6.31
CRM,Price/Book (mrq),4/30/2023,3.32
CRM,Enterprise Value/Revenue,4/30/2023,23.74
CRM,Enterprise Value/EBITDA,4/30/2023,82.37
CSCO,Market Cap (intraday),4/30/2023,193530000000.0
CSCO,Enterprise Value,4/30/2023,180350000000.0
CSCO,Trailing P/E,4/30/2023,17.31
CSCO,Forward P/E,4/30/2023,11.95
CSCO,PEG Ratio (5 yr expected),4/30/2023,1.96
CSCO,Price/Sales (ttm),4/30/2023,3.68
CSCO,Price/Book (mrq),4/30/2023,4.64
CSCO,Enterprise Value/Revenue,4/30/2023,12.38
CSCO,Enterprise Value/EBITDA,4/30/2023,39.93
INTU,Market Cap (intraday),4/30/2023,124550000000.0
INTU,Enterprise Value,4/30/2023,130150000000.0
INTU,Trailing P/E,4/30/2023,64.81
INTU,Forward P/E,4/30/2023,28.9
INTU,PEG Ratio (5 yr expected),4/30/2023,1.78
INTU,Price/Sales (ttm),4/30/2023,9.23
INTU,Price/Book (mrq),4/30/2023,7.85
INTU,Enterprise Value/Revenue,4/30/2023,21.63
INTU,Enterprise Value/EBITDA,4/30/2023,43.5
AMAT,Market Cap (intraday),4/30/2023,95520000000.0
AMAT,Enterprise Value,4/30/2023,97590000000.0
AMAT,Trailing P/E,4/30/2023,15.15
AMAT,Forward P/E,4/30/2023,15.34
AMAT,PEG Ratio (5 yr expected),4/30/2023,3.33
AMAT,Price/Sales (ttm),4/30/2023,3.72
AMAT,Price/Book (mrq),4/30/2023,7.07
AMAT,Enterprise Value/Revenue,4/30/2023,14.72
AMAT,Enterprise Value/EBITDA,4/30/2023,47.84
LOW,Market Cap (intraday),4/30/2023,123940000000.0
LOW,Enterprise Value,4/30/2023,160590000000.0
LOW,Trailing P/E,4/30/2023,20.44
LOW,Forward P/E,4/30/2023,14.99
LOW,PEG Ratio (5 yr expected),4/30/2023,1.23
LOW,Price/Sales (ttm),4/30/2023,1.35
LOW,Enterprise Value/Revenue,4/30/2023,7.19
LOW,Enterprise Value/EBITDA,4/30/2023,42.61
MDT,Market Cap (intraday),4/30/2023,121040000000.0
MDT,Enterprise Value,4/30/2023,138030000000.0
MDT,Trailing P/E,4/30/2023,29.92
MDT,Forward P/E,4/30/2023,17.15
MDT,PEG Ratio (5 yr expected),4/30/2023,2.52
MDT,Price/Sales (ttm),4/30/2023,3.95
MDT,Price/Book (mrq),4/30/2023,2.35
MDT,Enterprise Value/Revenue,4/30/2023,16.15
MDT,Enterprise Value/EBITDA,4/30/2023,57.11
DE,Market Cap (intraday),4/30/2023,112020000000.0
DE,Enterprise Value,4/30/2023,161560000000.0
DE,Trailing P/E,4/30/2023,14.05
DE,Forward P/E,4/30/2023,12.8
DE,PEG Ratio (5 yr expected),4/30/2023,1.16
DE,Price/Sales (ttm),4/30/2023,2.11
DE,Price/Book (mrq),4/30/2023,5.2
DE,Enterprise Value/Revenue,4/30/2023,9.42
DE,Enterprise Value/EBITDA,4/30/2023,32.85
TJX,Market Cap (intraday),4/30/2023,90760000000.0
TJX,Enterprise Value,4/30/2023,98030000000.0
TJX,Trailing P/E,4/30/2023,26.54
TJX,Forward P/E,4/30/2023,22.78
TJX,PEG Ratio (5 yr expected),4/30/2023,1.95
TJX,Price/Sales (ttm),4/30/2023,1.86
TJX,Price/Book (mrq),4/30/2023,14.25
TJX,Enterprise Value/Revenue,4/30/2023,8.32
TJX,Enterprise Value/EBITDA,4/30/2023,67.05
ADI,Market Cap (intraday),4/30/2023,90990000000.0
ADI,Enterprise Value,4/30/2023,95870000000.0
ADI,Trailing P/E,4/30/2023,27.25
ADI,Forward P/E,4/30/2023,17.01
ADI,PEG Ratio (5 yr expected),4/30/2023,1.83
ADI,Price/Sales (ttm),4/30/2023,7.41
ADI,Price/Book (mrq),4/30/2023,2.47
ADI,Enterprise Value/Revenue,4/30/2023,29.38
ADI,Enterprise Value/EBITDA,4/30/2023,55.32
PANW,Market Cap (intraday),4/30/2023,55210000000.0
PANW,Enterprise Value,4/30/2023,55820000000.0
PANW,Trailing P/E,4/30/2023,2380.0
PANW,Forward P/E,4/30/2023,39.84
PANW,PEG Ratio (5 yr expected),4/30/2023,1.28
PANW,Price/Sales (ttm),4/30/2023,9.37
PANW,Price/Book (mrq),4/30/2023,76.49
PANW,Enterprise Value/Revenue,4/30/2023,32.44
PANW,Enterprise Value/EBITDA,4/30/2023,264.43
LULU,Market Cap (intraday),4/30/2023,48370000000.0
LULU,Enterprise Value,4/30/2023,48290000000.0
LULU,Trailing P/E,4/30/2023,56.88
LULU,Forward P/E,4/30/2023,32.89
LULU,PEG Ratio (5 yr expected),4/30/2023,1.78
LULU,Price/Sales (ttm),4/30/2023,6.0
LULU,Price/Book (mrq),4/30/2023,15.35
LULU,Enterprise Value/Revenue,4/30/2023,24.13
LULU,Enterprise Value/EBITDA,4/30/2023,99.45
TGT,Market Cap (intraday),4/30/2023,72810000000.0
TGT,Enterprise Value,4/30/2023,89650000000.0
TGT,Trailing P/E,4/30/2023,26.38
TGT,Forward P/E,4/30/2023,18.42
TGT,PEG Ratio (5 yr expected),4/30/2023,3.86
TGT,Price/Sales (ttm),4/30/2023,0.67
