Ticker,Statistic,Date,Value
NVDA,Trailing P/E,2023-02-01,83.14
NVDA,Forward P/E,2023-02-01,45.45
NVDA,PEG Ratio (5 yr expected),2023-02-01,4.64
NVDA,Price/Sales (ttm),2023-02-01,17.26
NVDA,Price/Book (mrq),2023-02-01,22.57
NVDA,Enterprise Value/Revenue,2023-02-01,79.39
NVDA,Enterprise Value/EBITDA,2023-02-01,270.18
AVGO,Market Cap (intraday),2023-02-01,243950000000.0
AVGO,Enterprise Value,2023-02-01,271050000000.0
AVGO,Trailing P/E,2023-02-01,22.1
AVGO,Forward P/E,2023-02-01,14.16
AVGO,PEG Ratio (5 yr expected),2023-02-01,1.0
AVGO,Price/Sales (ttm),2023-02-01,7.47
AVGO,Price/Book (mrq),2023-02-01,10.74
AVGO,Enterprise Value/Revenue,2023-02-01,30.4
AVGO,Enterprise Value/EBITDA,2023-02-01,51.35
WMT,Market Cap (intraday),2023-02-01,388450000000.0
WMT,Enterprise Value,2023-02-01,442240000000.0
WMT,Trailing P/E,2023-02-01,44.27
WMT,Forward P/E,2023-02-01,22.12
WMT,PEG Ratio (5 yr expected),2023-02-01,3.76
WMT,Price/Sales (ttm),2023-02-01,0.66
WMT,Price/Book (mrq),2023-02-01,5.38
WMT,Enterprise Value/Revenue,2023-02-01,2.7
WMT,Enterprise Value/EBITDA,2023-02-01,35.89
HD,Market Cap (intraday),2023-02-01,329360000000.0
HD,Enterprise Value,2023-02-01,376610000000.0
HD,Trailing P/E,2023-02-01,19.54
HD,Forward P/E,2023-02-01,19.19
HD,PEG Ratio (5 yr expected),2023-02-01,2.81
HD,Price/Sales (ttm),2023-02-01,2.13
HD,Price/Book (mrq),2023-02-01,253.74
HD,Enterprise Value/Revenue,2023-02-01,10.51
HD,Enterprise Value/EBITDA,2023-02-01,67.81
COST,Market Cap (intraday),2023-02-01,226810000000.0
COST,Enterprise Value,2023-02-01,224180000000.0
COST,Trailing P/E,2023-02-01,38.63
COST,Forward P/E,2023-02-01,35.59
COST,PEG Ratio (5 yr expected),2023-02-01,3.71
COST,Price/Sales (ttm),2023-02-01,0.98
COST,Price/Book (mrq),2023-02-01,10.56
COST,Enterprise Value/Revenue,2023-02-01,4.06
COST,Enterprise Value/EBITDA,2023-02-01,111.15
CRM,Market Cap (intraday),2023-02-01,164780000000.0
CRM,Enterprise Value,2023-02-01,166860000000.0
CRM,Trailing P/E,2023-02-01,646.04
CRM,Forward P/E,2023-02-01,29.94
CRM,PEG Ratio (5 yr expected),2023-02-01,1.71
CRM,Price/Sales (ttm),2023-02-01,5.55
CRM,Price/Book (mrq),2023-02-01,2.78
CRM,Enterprise Value/Revenue,2023-02-01,19.9
CRM,Enterprise Value/EBITDA,2023-02-01,75.26
CSCO,Market Cap (intraday),2023-02-01,199300000000.0
CSCO,Enterprise Value,2023-02-01,188400000000.0
CSCO,Trailing P/E,2023-02-01,17.57
CSCO,Forward P/E,2023-02-01,13.7
CSCO,PEG Ratio (5 yr expected),2023-02-01,2.01
CSCO,Price/Sales (ttm),2023-02-01,3.87
CSCO,Price/Book (mrq),2023-02-01,4.95
CSCO,Enterprise Value/Revenue,2023-02-01,13.86
CSCO,Enterprise Value/EBITDA,2023-02-01,47.58
INTU,Market Cap (intraday),2023-02-01,118630000000.0
INTU,Enterprise Value,2023-02-01,123510000000.0
INTU,Trailing P/E,2023-02-01,64.04
INTU,Forward P/E,2023-02-01,30.67
INTU,PEG Ratio (5 yr expected),2023-02-01,1.91
INTU,Price/Sales (ttm),2023-02-01,9.07
INTU,Price/Book (mrq),2023-02-01,7.38
INTU,Enterprise Value/Revenue,2023-02-01,40.61
INTU,Enterprise Value/EBITDA,2023-02-01,244.57
AMAT,Market Cap (intraday),2023-02-01,94220000000.0
AMAT,Enterprise Value,2023-02-01,97470000000.0
AMAT,Trailing P/E,2023-02-01,14.99
AMAT,Forward P/E,2023-02-01,16.23
AMAT,PEG Ratio (5 yr expected),2023-02-01,3.84
AMAT,Price/Sales (ttm),2023-02-01,3.79
AMAT,Price/Book (mrq),2023-02-01,7.73
AMAT,Enterprise Value/Revenue,2023-02-01,14.46
AMAT,Enterprise Value/EBITDA,2023-02-01,45.55
LOW,Market Cap (intraday),2023-02-01,125930000000.0
LOW,Enterprise Value,2023-02-01,160950000000.0
LOW,Trailing P/E,2023-02-01,20.1
LOW,Forward P/E,2023-02-01,14.73
LOW,PEG Ratio (5 yr expected),2023-02-01,1.42
LOW,Price/Sales (ttm),2023-02-01,1.41
LOW,Enterprise Value/Revenue,2023-02-01,7.17
LOW,Enterprise Value/EBITDA,2023-02-01,73.43
MDT,Market Cap (intraday),2023-02-01,111340000000.0
MDT,Enterprise Value,2023-02-01,126530000000.0
MDT,Trailing P/E,2023-02-01,25.99
MDT,Forward P/E,2023-02-01,15.22
MDT,PEG Ratio (5 yr expected),2023-02-01,2.24
MDT,Price/Sales (ttm),2023-02-01,3.64
MDT,Price/Book (mrq),2023-02-01,2.15
MDT,Enterprise Value/Revenue,2023-02-01,16.37
MDT,Enterprise Value/EBITDA,2023-02-01,56.97
DE,Market Cap (intraday),2023-02-01,125300000000.0
DE,Enterprise Value,2023-02-01,171990000000.0
DE,Trailing P/E,2023-02-01,18.16
DE,Forward P/E,2023-02-01,15.13
DE,PEG Ratio (5 yr expected),2023-02-01,1.41
DE,Price/Sales (ttm),2023-02-01,2.53
DE,Price/Book (mrq),2023-02-01,6.18
DE,Enterprise Value/Revenue,2023-02-01,13.87
DE,Enterprise Value/EBITDA,2023-02-01,49.62
TJX,Market Cap (intraday),2023-02-01,94580000000.0
TJX,Enterprise Value,2023-02-01,103840000000.0
TJX,Trailing P/E,2023-02-01,28.62
TJX,Forward P/E,2023-02-01,23.04
TJX,PEG Ratio (5 yr expected),2023-02-01,2.08
TJX,Price/Sales (ttm),2023-02-01,1.97
TJX,Price/Book (mrq),2023-02-01,16.7
TJX,Enterprise Value/Revenue,2023-02-01,7.15
TJX,Enterprise Value/EBITDA,2023-02-01,65.31
ADI,Market Cap (intraday),2023-02-01,86740000000.0
ADI,Enterprise Value,2023-02-01,91870000000.0
ADI,Trailing P/E,2023-02-01,32.66
ADI,Forward P/E,2023-02-01,17.04
ADI,PEG Ratio (5 yr expected),2023-02-01,1.7
ADI,Price/Sales (ttm),2023-02-01,7.47
ADI,Price/Book (mrq),2023-02-01,2.38
ADI,Enterprise Value/Revenue,2023-02-01,28.27
ADI,Enterprise Value/EBITDA,2023-02-01,53.37
PANW,Market Cap (intraday),2023-02-01,47970000000.0
PANW,Enterprise Value,2023-02-01,48130000000.0
PANW,Forward P/E,2023-02-01,48.31
PANW,PEG Ratio (5 yr expected),2023-02-01,1.55
PANW,Price/Sales (ttm),2023-02-01,8.37
PANW,Price/Book (mrq),2023-02-01,94.43
PANW,Enterprise Value/Revenue,2023-02-01,29.08
PANW,Enterprise Value/EBITDA,2023-02-01,301.76
LULU,Market Cap (intraday),2023-02-01,39070000000.0
LULU,Enterprise Value,2023-02-01,39760000000.0
LULU,Trailing P/E,2023-02-01,33.76
LULU,Forward P/E,2023-02-01,26.88
LULU,PEG Ratio (5 yr expected),2023-02-01,1.33
LULU,Price/Sales (ttm),2023-02-01,5.28
LULU,Price/Book (mrq),2023-02-01,12.86
LULU,Enterprise Value/Revenue,2023-02-01,14.34
LULU,Enterprise Value/EBITDA,2023-02-01,49.54
TGT,Market Cap (intraday),2023-02-01,79240000000.0
TGT,Enterprise Value,2023-02-01,97320000000.0
TGT,Trailing P/E,2023-02-01,23.52
TGT,Forward P/E,2023-02-01,18.35
TGT,PEG Ratio (5 yr expected),2023-02-01,3.84
TGT,Price/Sales (ttm),2023-02-01,0.74
TGT,Price/Book (mrq),2023-02-01,7.19
TGT,Enterprise Value/Revenue,2023-02-01,3.1
TGT,Enterprise Value/EBITDA,2023-02-01,52.1
ADSK,Market Cap (intraday),2023-02-01,46260000000.0
ADSK,Enterprise Value,2023-02-01,47490000000.0
ADSK,Trailing P/E,2023-02-01,76.03
ADSK,Forward P/E,2023-02-01,29.67
ADSK,PEG Ratio (5 yr expected),2023-02-01,1.18
ADSK,Price/Sales (ttm),2023-02-01,9.62
ADSK,Price/Book (mrq),2023-02-01,51.06
ADSK,Enterprise Value/Revenue,2023-02-01,36.03
ADSK,Enterprise Value/EBITDA,2023-02-01,138.86
CPRT,Market Cap (intraday),2023-02-01,31740000000.0
CPRT,Enterprise Value,2023-02-01,30320000000.0
CPRT,Trailing P/E,2023-02-01,29.87
CPRT,Forward P/E,2023-02-01,26.39
CPRT,Price/Sales (ttm),2023-02-01,8.96
CPRT,Price/Book (mrq),2023-02-01,6.54
CPRT,Enterprise Value/Revenue,2023-02-01,31.69
CPRT,Enterprise Value/EBITDA,2023-02-01,75.0
ROST,Market Cap (intraday),2023-02-01,40510000000.0
ROST,Enterprise Value,2023-02-01,42310000000.0
ROST,Trailing P/E,2023-02-01,28.62
ROST,Forward P/E,2023-02-01,23.2
ROST,PEG Ratio (5 yr expected),2023-02-01,2.61
ROST,Price/Sales (ttm),2023-02-01,2.22
ROST,Price/Book (mrq),2023-02-01,9.77
ROST,Enterprise Value/Revenue,2023-02-01,8.11
ROST,Enterprise Value/EBITDA,2023-02-01,59.94
A,Market Cap (intraday),2023-02-01,45020000000.0
A,Enterprise Value,2023-02-01,46730000000.0
A,Trailing P/E,2023-02-01,36.38
A,Forward P/E,2023-02-01,26.6
A,PEG Ratio (5 yr expected),2023-02-01,2.94
A,Price/Sales (ttm),2023-02-01,6.66
A,Price/Book (mrq),2023-02-01,8.49
A,Enterprise Value/Revenue,2023-02-01,26.61
A,Enterprise Value/EBITDA,2023-02-01,93.09
KR,Market Cap (intraday),2023-02-01,31960000000.0
KR,Enterprise Value,2023-02-01,50080000000.0
KR,Trailing P/E,2023-02-01,14.03
KR,Forward P/E,2023-02-01,10.6
KR,PEG Ratio (5 yr expected),2023-02-01,1.67
KR,Price/Sales (ttm),2023-02-01,0.22
KR,Price/Book (mrq),2023-02-01,3.21
KR,Enterprise Value/Revenue,2023-02-01,1.44
KR,Enterprise Value/EBITDA,2023-02-01,31.6
HPQ,Market Cap (intraday),2023-02-01,28710000000.0
HPQ,Enterprise Value,2023-02-01,37860000000.0
HPQ,Trailing P/E,2023-02-01,9.55
HPQ,Forward P/E,2023-02-01,8.69
HPQ,Price/Sales (ttm),2023-02-01,0.49
HPQ,Enterprise Value/Revenue,2023-02-01,2.74
HPQ,Enterprise Value/EBITDA,2023-02-01,40.44
DLTR,Market Cap (intraday),2023-02-01,33220000000.0
DLTR,Enterprise Value,2023-02-01,43140000000.0
DLTR,Trailing P/E,2023-02-01,20.95
DLTR,Forward P/E,2023-02-01,20.16
DLTR,PEG Ratio (5 yr expected),2023-02-01,1.22
DLTR,Price/Sales (ttm),2023-02-01,1.22
DLTR,Price/Book (mrq),2023-02-01,4.01
DLTR,Enterprise Value/Revenue,2023-02-01,5.59
DLTR,Enterprise Value/EBITDA,2023-02-01,52.96
KEYS,Market Cap (intraday),2023-02-01,31890000000.0
KEYS,Enterprise Value,2023-02-01,31860000000.0
KEYS,Trailing P/E,2023-02-01,29.02
KEYS,Forward P/E,2023-02-01,21.1
KEYS,PEG Ratio (5 yr expected),2023-02-01,2.31
KEYS,Price/Sales (ttm),2023-02-01,6.02
KEYS,Price/Book (mrq),2023-02-01,7.66
KEYS,Enterprise Value/Revenue,2023-02-01,23.07
KEYS,Enterprise Value/EBITDA,2023-02-01,79.07
DG,Market Cap (intraday),2023-02-01,52230000000.0
DG,Enterprise Value,2023-02-01,68300000000.0
DG,Trailing P/E,2023-02-01,22.72
DG,Forward P/E,2023-02-01,18.9
DG,PEG Ratio (5 yr expected),2023-02-01,1.79
DG,Price/Sales (ttm),2023-02-01,1.47
DG,Price/Book (mrq),2023-02-01,8.57
DG,Enterprise Value/Revenue,2023-02-01,6.69
DG,Enterprise Value/EBITDA,2023-02-01,60.68
ULTA,Market Cap (intraday),2023-02-01,25890000000.0
ULTA,Enterprise Value,2023-02-01,27530000000.0
ULTA,Trailing P/E,2023-02-01,22.61
ULTA,Forward P/E,2023-02-01,20.75
ULTA,PEG Ratio (5 yr expected),2023-02-01,1.89
ULTA,Price/Sales (ttm),2023-02-01,2.77
ULTA,Price/Book (mrq),2023-02-01,13.47
ULTA,Enterprise Value/Revenue,2023-02-01,8.53
ULTA,Enterprise Value/EBITDA,2023-02-01,54.09
HPE,Market Cap (intraday),2023-02-01,20920000000.0
HPE,Enterprise Value,2023-02-01,30240000000.0
HPE,Trailing P/E,2023-02-01,24.44
HPE,Forward P/E,2023-02-01,7.86
HPE,PEG Ratio (5 yr expected),2023-02-01,0.86
HPE,Price/Sales (ttm),2023-02-01,0.75
HPE,Price/Book (mrq),2023-02-01,1.05
HPE,Enterprise Value/Revenue,2023-02-01,3.87
HPE,Enterprise Value/EBITDA,2023-02-01,23.19
NTAP,Market Cap (intraday),2023-02-01,14170000000.0
NTAP,Enterprise Value,2023-02-01,13840000000.0
NTAP,Trailing P/E,2023-02-01,10.08
NTAP,Forward P/E,2023-02-01,11.7
NTAP,Price/Sales (ttm),2023-02-01,2.28
NTAP,Price/Book (mrq),2023-02-01,11.79
NTAP,Enterprise Value/Revenue,2023-02-01,9.07
NTAP,Enterprise Value/EBITDA,2023-02-01,53.62
COO,Market Cap (intraday),2023-02-01,17240000000.0
COO,Enterprise Value,2023-02-01,19860000000.0
COO,Trailing P/E,2023-02-01,44.97
COO,Forward P/E,2023-02-01,25.91
COO,Price/Sales (ttm),2023-02-01,5.24
COO,Price/Book (mrq),2023-02-01,2.4
COO,Enterprise Value/Revenue,2023-02-01,23.14
COO,Enterprise Value/EBITDA,2023-02-01,83.49
HRL,Market Cap (intraday),2023-02-01,24760000000.0
HRL,Enterprise Value,2023-02-01,27060000000.0
HRL,Trailing P/E,2023-02-01,24.9
HRL,Forward P/E,2023-02-01,23.98
HRL,PEG Ratio (5 yr expected),2023-02-01,3.33
HRL,Price/Sales (ttm),2023-02-01,2.0
HRL,Price/Book (mrq),2023-02-01,3.29
HRL,Enterprise Value/Revenue,2023-02-01,9.11
HRL,Enterprise Value/EBITDA,2023-02-01,73.05
BBY,Market Cap (intraday),2023-02-01,19350000000.0
BBY,Enterprise Value,2023-02-01,22430000000.0
BBY,Trailing P/E,2023-02-01,13.28
BBY,Forward P/E,2023-02-01,13.28
BBY,PEG Ratio (5 yr expected),2023-02-01,2.94
BBY,Price/Sales (ttm),2023-02-01,0.43
BBY,Price/Book (mrq),2023-02-01,6.47
BBY,Enterprise Value/Revenue,2023-02-01,1.52
BBY,Enterprise Value/EBITDA,2023-02-01,26.02
NDSN,Market Cap (intraday),2023-02-01,13910000000.0
NDSN,Enterprise Value,2023-02-01,14610000000.0
NDSN,Trailing P/E,2023-02-01,27.62
NDSN,Forward P/E,2023-02-01,25.58
NDSN,PEG Ratio (5 yr expected),2023-02-01,2.28
NDSN,Price/Sales (ttm),2023-02-01,5.47
NDSN,Price/Book (mrq),2023-02-01,6.06
NDSN,Enterprise Value/Revenue,2023-02-01,23.93
NDSN,Enterprise Value/EBITDA,2023-02-01,86.93
SJM,Market Cap (intraday),2023-02-01,16290000000.0
SJM,Enterprise Value,2023-02-01,20970000000.0
SJM,Trailing P/E,2023-02-01,28.67
SJM,Forward P/E,2023-02-01,15.75
SJM,PEG Ratio (5 yr expected),2023-02-01,2.29
SJM,Price/Sales (ttm),2023-02-01,2.01
SJM,Price/Book (mrq),2023-02-01,1.98
SJM,Enterprise Value/Revenue,2023-02-01,9.46
SJM,Enterprise Value/EBITDA,2023-02-01,48.92
CPB,Market Cap (intraday),2023-02-01,15530000000.0
CPB,Enterprise Value,2023-02-01,20250000000.0
CPB,Trailing P/E,2023-02-01,19.67
CPB,Forward P/E,2023-02-01,17.89
CPB,PEG Ratio (5 yr expected),2023-02-01,2.93
CPB,Price/Sales (ttm),2023-02-01,1.76
CPB,Price/Book (mrq),2023-02-01,4.48
CPB,Enterprise Value/Revenue,2023-02-01,8.15
CPB,Enterprise Value/EBITDA,2023-02-01,46.55
SNPS,Market Cap (intraday),2023-02-01,53900000000.0
SNPS,Enterprise Value,2023-02-01,53000000000.0
SNPS,Trailing P/E,2023-02-01,56.24
SNPS,Forward P/E,2023-02-01,35.71
SNPS,PEG Ratio (5 yr expected),2023-02-01,2.0
SNPS,Price/Sales (ttm),2023-02-01,10.89
SNPS,Price/Book (mrq),2023-02-01,9.77
SNPS,Enterprise Value/Revenue,2023-02-01,38.93
SNPS,Enterprise Value/EBITDA,2023-02-01,157.36
BBWI,Market Cap (intraday),2023-02-01,10540000000.0
BBWI,Enterprise Value,2023-02-01,16320000000.0
BBWI,Trailing P/E,2023-02-01,12.24
BBWI,Forward P/E,2023-02-01,11.95
BBWI,PEG Ratio (5 yr expected),2023-02-01,1.73
BBWI,Price/Sales (ttm),2023-02-01,1.44
BBWI,Enterprise Value/Revenue,2023-02-01,5.65
BBWI,Enterprise Value/EBITDA,2023-02-01,22.63
NVDA,Market Cap (intraday),2022-11-01,333110000000.0
NVDA,Enterprise Value,2022-11-01,327760000000.0
NVDA,Trailing P/E,2022-11-01,44.11
NVDA,Forward P/E,2022-11-01,29.76
NVDA,PEG Ratio (5 yr expected),2022-11-01,2.58
NVDA,Price/Sales (ttm),2022-11-01,11.5
NVDA,Price/Book (mrq),2022-11-01,13.97
NVDA,Enterprise Value/Revenue,2022-11-01,55.26
NVDA,Enterprise Value/EBITDA,2022-11-01,302.36
AVGO,Market Cap (intraday),2022-11-01,196510000000.0
AVGO,Enterprise Value,2022-11-01,226060000000.0
AVGO,Trailing P/E,2022-11-01,20.35
AVGO,Forward P/E,2022-11-01,11.53
AVGO,PEG Ratio (5 yr expected),2022-11-01,0.74
AVGO,Price/Sales (ttm),2022-11-01,6.45
AVGO,Price/Book (mrq),2022-11-01,9.41
AVGO,Enterprise Value/Revenue,2022-11-01,25.31
AVGO,Enterprise Value/EBITDA,2022-11-01,43.12
WMT,Market Cap (intraday),2022-11-01,384430000000.0
WMT,Enterprise Value,2022-11-01,435820000000.0
WMT,Trailing P/E,2022-11-01,28.47
WMT,Forward P/E,2022-11-01,21.74
WMT,PEG Ratio (5 yr expected),2022-11-01,3.64
WMT,Price/Sales (ttm),2022-11-01,0.67
WMT,Price/Book (mrq),2022-11-01,4.96
WMT,Enterprise Value/Revenue,2022-11-01,2.85
WMT,Enterprise Value/EBITDA,2022-11-01,228.42
HD,Market Cap (intraday),2022-11-01,302050000000.0
HD,Enterprise Value,2022-11-01,348170000000.0
HD,Trailing P/E,2022-11-01,18.19
HD,Forward P/E,2022-11-01,16.92
HD,PEG Ratio (5 yr expected),2022-11-01,1.46
HD,Price/Sales (ttm),2022-11-01,1.98
HD,Price/Book (mrq),2022-11-01,1270.0
HD,Enterprise Value/Revenue,2022-11-01,8.96
HD,Enterprise Value/EBITDA,2022-11-01,50.47
CRM,Market Cap (intraday),2022-11-01,161130000000.0
CRM,Enterprise Value,2022-11-01,161400000000.0
CRM,Trailing P/E,2022-11-01,312.67
CRM,Forward P/E,2022-11-01,29.07
CRM,PEG Ratio (5 yr expected),2022-11-01,1.68
CRM,Price/Sales (ttm),2022-11-01,5.56
CRM,Price/Book (mrq),2022-11-01,2.68
CRM,Enterprise Value/Revenue,2022-11-01,20.59
CRM,Enterprise Value/EBITDA,2022-11-01,115.2
CSCO,Market Cap (intraday),2022-11-01,186400000000.0
CSCO,Enterprise Value,2022-11-01,176650000000.0
CSCO,Trailing P/E,2022-11-01,16.11
CSCO,Forward P/E,2022-11-01,12.87
CSCO,PEG Ratio (5 yr expected),2022-11-01,2.16
CSCO,Price/Sales (ttm),2022-11-01,3.69
CSCO,Price/Book (mrq),2022-11-01,4.69
CSCO,Enterprise Value/Revenue,2022-11-01,12.96
CSCO,Enterprise Value/EBITDA,2022-11-01,44.27
INTU,Market Cap (intraday),2022-11-01,120270000000.0
INTU,Enterprise Value,2022-11-01,124530000000.0
INTU,Trailing P/E,2022-11-01,58.72
INTU,Forward P/E,2022-11-01,30.86
INTU,PEG Ratio (5 yr expected),2022-11-01,1.88
INTU,Price/Sales (ttm),2022-11-01,9.54
INTU,Price/Book (mrq),2022-11-01,7.32
INTU,Enterprise Value/Revenue,2022-11-01,47.95
INTU,Enterprise Value/EBITDA,2022-11-01,415.09
AMAT,Market Cap (intraday),2022-11-01,74520000000.0
AMAT,Enterprise Value,2022-11-01,76820000000.0
AMAT,Trailing P/E,2022-11-01,11.82
AMAT,Forward P/E,2022-11-01,12.12
AMAT,PEG Ratio (5 yr expected),2022-11-01,2.28
AMAT,Price/Sales (ttm),2022-11-01,3.12
AMAT,Price/Book (mrq),2022-11-01,6.17
AMAT,Enterprise Value/Revenue,2022-11-01,11.38
AMAT,Enterprise Value/EBITDA,2022-11-01,36.08
LOW,Market Cap (intraday),2022-11-01,119110000000.0
LOW,Enterprise Value,2022-11-01,151240000000.0
LOW,Trailing P/E,2022-11-01,15.3
LOW,Forward P/E,2022-11-01,13.14
LOW,PEG Ratio (5 yr expected),2022-11-01,0.93
LOW,Price/Sales (ttm),2022-11-01,1.37
LOW,Enterprise Value/Revenue,2022-11-01,6.44
LOW,Enterprise Value/EBITDA,2022-11-01,105.03
MDT,Market Cap (intraday),2022-11-01,116180000000.0
MDT,Enterprise Value,2022-11-01,130509999999.99998
MDT,Trailing P/E,2022-11-01,22.57
MDT,Forward P/E,2022-11-01,15.55
MDT,PEG Ratio (5 yr expected),2022-11-01,2.6
MDT,Price/Sales (ttm),2022-11-01,3.78
MDT,Price/Book (mrq),2022-11-01,2.21
MDT,Enterprise Value/Revenue,2022-11-01,17.21
MDT,Enterprise Value/EBITDA,2022-11-01,59.76
DE,Market Cap (intraday),2022-11-01,118260000000.0
DE,Enterprise Value,2022-11-01,164410000000.0
DE,Trailing P/E,2022-11-01,19.78
DE,Forward P/E,2022-11-01,15.17
DE,PEG Ratio (5 yr expected),2022-11-01,1.4
DE,Price/Sales (ttm),2022-11-01,2.59
DE,Price/Book (mrq),2022-11-01,6.21
DE,Enterprise Value/Revenue,2022-11-01,10.76
DE,Enterprise Value/EBITDA,2022-11-01,44.6
TJX,Market Cap (intraday),2022-11-01,83370000000.0
TJX,Enterprise Value,2022-11-01,92470000000.0
TJX,Trailing P/E,2022-11-01,25.75
TJX,Forward P/E,2022-11-01,20.62
TJX,PEG Ratio (5 yr expected),2022-11-01,1.86
TJX,Price/Sales (ttm),2022-11-01,1.74
TJX,Price/Book (mrq),2022-11-01,15.45
TJX,Enterprise Value/Revenue,2022-11-01,7.6
TJX,Enterprise Value/EBITDA,2022-11-01,57.9
ADI,Market Cap (intraday),2022-11-01,72640000000.0
ADI,Enterprise Value,2022-11-01,77360000000.0
ADI,Trailing P/E,2022-11-01,42.2
ADI,Forward P/E,2022-11-01,14.68
ADI,PEG Ratio (5 yr expected),2022-11-01,1.31
ADI,Price/Sales (ttm),2022-11-01,6.63
ADI,Price/Book (mrq),2022-11-01,1.98
ADI,Enterprise Value/Revenue,2022-11-01,23.82
ADI,Enterprise Value/EBITDA,2022-11-01,46.37
PANW,Market Cap (intraday),2022-11-01,51870000000.0
PANW,Enterprise Value,2022-11-01,52190000000.0
PANW,Forward P/E,2022-11-01,54.35
PANW,PEG Ratio (5 yr expected),2022-11-01,1.75
PANW,Price/Sales (ttm),2022-11-01,9.22
PANW,Price/Book (mrq),2022-11-01,247.01
PANW,Enterprise Value/Revenue,2022-11-01,33.38
PANW,Enterprise Value/EBITDA,2022-11-01,474.02
LULU,Market Cap (intraday),2022-11-01,41960000000.0
LULU,Enterprise Value,2022-11-01,42410000000.0
LULU,Trailing P/E,2022-11-01,38.57
LULU,Forward P/E,2022-11-01,28.74
LULU,PEG Ratio (5 yr expected),2022-11-01,1.42
LULU,Price/Sales (ttm),2022-11-01,6.01
LULU,Price/Book (mrq),2022-11-01,14.68
LULU,Enterprise Value/Revenue,2022-11-01,22.84
LULU,Enterprise Value/EBITDA,2022-11-01,98.27
TGT,Market Cap (intraday),2022-11-01,75600000000.0
TGT,Enterprise Value,2022-11-01,92130000000.0
TGT,Trailing P/E,2022-11-01,18.6
TGT,Forward P/E,2022-11-01,13.37
TGT,PEG Ratio (5 yr expected),2022-11-01,2.47
TGT,Price/Sales (ttm),2022-11-01,0.72
TGT,Price/Book (mrq),2022-11-01,7.14
TGT,Enterprise Value/Revenue,2022-11-01,3.47
TGT,Enterprise Value/EBITDA,2022-11-01,53.91
ADSK,Market Cap (intraday),2022-11-01,46290000000.0
ADSK,Enterprise Value,2022-11-01,47810000000.0
ADSK,Trailing P/E,2022-11-01,84.37
ADSK,Forward P/E,2022-11-01,27.62
ADSK,PEG Ratio (5 yr expected),2022-11-01,1.09
ADSK,Price/Sales (ttm),2022-11-01,9.94
ADSK,Price/Book (mrq),2022-11-01,62.55
ADSK,Enterprise Value/Revenue,2022-11-01,37.35
ADSK,Enterprise Value/EBITDA,2022-11-01,163.17
CPRT,Market Cap (intraday),2022-11-01,27390000000.0
CPRT,Enterprise Value,2022-11-01,26120000000.0
CPRT,Trailing P/E,2022-11-01,25.45
CPRT,Forward P/E,2022-11-01,22.78
CPRT,Price/Sales (ttm),2022-11-01,7.92
CPRT,Price/Book (mrq),2022-11-01,5.92
CPRT,Enterprise Value/Revenue,2022-11-01,29.24
CPRT,Enterprise Value/EBITDA,2022-11-01,74.46
ROST,Market Cap (intraday),2022-11-01,32990000000.000004
ROST,Enterprise Value,2022-11-01,34720000000.0
ROST,Trailing P/E,2022-11-01,22.68
ROST,Forward P/E,2022-11-01,18.76
ROST,PEG Ratio (5 yr expected),2022-11-01,2.12
ROST,Price/Sales (ttm),2022-11-01,1.81
ROST,Price/Book (mrq),2022-11-01,7.99
ROST,Enterprise Value/Revenue,2022-11-01,7.6
ROST,Enterprise Value/EBITDA,2022-11-01,60.57
A,Market Cap (intraday),2022-11-01,40810000000.0
A,Enterprise Value,2022-11-01,42650000000.0
A,Trailing P/E,2022-11-01,31.59
A,Forward P/E,2022-11-01,24.94
A,PEG Ratio (5 yr expected),2022-11-01,2.26
A,Price/Sales (ttm),2022-11-01,6.28
A,Price/Book (mrq),2022-11-01,8.02
A,Enterprise Value/Revenue,2022-11-01,23.07
A,Enterprise Value/EBITDA,2022-11-01,77.4
KR,Market Cap (intraday),2022-11-01,33850000000.0
KR,Enterprise Value,2022-11-01,52040000000.0
KR,Trailing P/E,2022-11-01,14.46
KR,Forward P/E,2022-11-01,11.49
KR,PEG Ratio (5 yr expected),2022-11-01,1.81
KR,Price/Sales (ttm),2022-11-01,0.24
KR,Price/Book (mrq),2022-11-01,3.51
KR,Enterprise Value/Revenue,2022-11-01,1.52
KR,Enterprise Value/EBITDA,2022-11-01,35.36
HPQ,Market Cap (intraday),2022-11-01,27070000000.0
HPQ,Enterprise Value,2022-11-01,33890000000.0
HPQ,Trailing P/E,2022-11-01,4.92
HPQ,Forward P/E,2022-11-01,7.15
HPQ,PEG Ratio (5 yr expected),2022-11-01,8.32
HPQ,Price/Sales (ttm),2022-11-01,0.46
HPQ,Enterprise Value/Revenue,2022-11-01,2.29
HPQ,Enterprise Value/EBITDA,2022-11-01,34.37
DLTR,Market Cap (intraday),2022-11-01,35060000000.0
DLTR,Enterprise Value,2022-11-01,44360000000.0
DLTR,Trailing P/E,2022-11-01,22.84
DLTR,Forward P/E,2022-11-01,18.32
DLTR,PEG Ratio (5 yr expected),2022-11-01,1.02
DLTR,Price/Sales (ttm),2022-11-01,1.32
DLTR,Price/Book (mrq),2022-11-01,4.18
DLTR,Enterprise Value/Revenue,2022-11-01,6.39
DLTR,Enterprise Value/EBITDA,2022-11-01,77.81
KEYS,Market Cap (intraday),2022-11-01,31090000000.0
KEYS,Enterprise Value,2022-11-01,31260000000.0
